epoch,train_loss,val_loss,Acc,Kappa,mIoU,mIoU0,mIoU1,mIoU2,FWIoU,Precision,Precision0,Precision1,Precision2,Recall,Recall0,Recall1,Recall2,F1_score,F1_score0,F1_score1,F1_score2,F2_score,F2_score0,F2_score1,F2_score2
12,0.44010675232857466,0.3965572156012058,0.8380529010106647,0.6542995429543278,0.6183686722441712,0.8204538023255066,0.7936357951698325,0.2410164192371747,0.7832962331184401,0.7074345301981598,0.9910028916568183,0.8766360232163767,0.25466467572128476,0.846038244299526,0.826611003488675,0.8934159043577191,0.8180878250521839,0.7249123420831295,0.9013728299652828,0.8849464231516407,0.38841777313246484,0.7707080159803265,0.8549764472499884,0.8900087321119587,0.5671388685790322
13,0.4314824426546693,0.38469213992357254,0.8345260620117188,0.6503051796552346,0.6175334652808858,0.8134797635198701,0.8003727776429306,0.23874785467985704,0.7790311548431462,0.7054793014735723,0.9925638237274093,0.8723603975530174,0.2515136831402901,0.8498937594924515,0.8184679151501867,0.9065339991148256,0.8246793642123424,0.7239110817444757,0.89714787602498,0.889118945901323,0.3854664233071242,0.7713997924485909,0.8482236351190927,0.8994867487256138,0.5664889935010662
14,0.41747696977108717,0.3835681900382042,0.8429170638795883,0.6628766149194684,0.6246204701266688,0.8251253982451076,0.8016014965992971,0.24713451553560167,0.7886363181369395,0.710684780272491,0.9912344463099463,0.8794782313538512,0.2613416631536755,0.8504686283094559,0.8311902946545731,0.9005237734496551,0.8196918168241396,0.7301284037102946,0.9041848790344567,0.8898765832610885,0.39632374883533866,0.7764861528696095,0.8589266550617444,0.896234469056176,0.5742973344909081
15,0.4138664794154465,0.3815010003745556,0.8460136292472719,0.6677812742741538,0.627906197176226,0.8293909862423047,0.8038092483406545,0.2505183569457185,0.7924855220295427,0.7135139450694332,0.9909268711628831,0.8846258530697135,0.26498911097570277,0.8515703719084562,0.8357376391164301,0.8979442774560196,0.8210291991529189,0.7328795045580726,0.9067399893616663,0.8912353061398448,0.4006632181727068,0.7787778633522443,0.8627610700411616,0.8952486045322585,0.578323915483313
16,0.4043482760898769,0.36953482776880264,0.8384573800223214,0.65729279686576,0.6233701437007139,0.8179698381324746,0.8070731251824458,0.24506746778722135,0.7840177616632924,0.71024609599865,0.9931155504208893,0.8803787374845813,0.2572440000904793,0.8557436600318961,0.8226344295955531,0.9064783363065418,0.8381182141935931,0.7289236652622764,0.8998717321601791,0.893237920943839,0.39366134268281083,0.7767957304183039,0.8518817298800383,0.9011353449331706,0.5773701164417024
17,0.4056958709843457,0.36589282751083374,0.8390415736607143,0.6584634628733217,0.6247551188693569,0.818671132306859,0.8096237520222108,0.2459704722790009,0.7850602489448242,0.7116731702858349,0.9933494406339101,0.8838437750392351,0.25782629518435923,0.8572355538705526,0.8231830588842598,0.9060269245076557,0.8424966782197425,0.7299731165863931,0.9002959504411902,0.8947978789448485,0.3948255203731405,0.7778354286612831,0.8523867936568577,0.9015016553263995,0.5796178370005921
18,0.39796733669936657,0.3642676956951618,0.8467455667162699,0.6703312488381428,0.6310255396207703,0.8289806585034698,0.8095473261040123,0.2545486342548291,0.7934201753061406,0.7154730547661589,0.9923831636104508,0.8861143582956763,0.2679216423923493,0.8579686925592837,0.8342889667945642,0.9035580753158525,0.8360590355674338,0.7356823527302794,0.9064947189147057,0.8947512009244253,0.4058011383517073,0.7829453438943527,0.8617454891011399,0.9000146028735609,0.5870759397083568
19,0.39800253976136446,0.3669952228665352,0.8526204427083334,0.679250545458786,0.6360882479061447,0.8374805756224631,0.8107132107694844,0.26007095732648655,0.8004453324060139,0.7196947016854108,0.9912328211249138,0.8931865273076497,0.2746647566236692,0.8572791115701394,0.8437303249027247,0.8977508152564969,0.8303561945511966,0.7399345860997314,0.9115531148129178,0.8954628501309807,0.41278779335529603,0.7858669632443694,0.8696111895745197,0.8968342276232428,0.5911554725353457
20,0.39619889948517084,0.3568211905658245,0.8493588159954737,0.6753796098155175,0.6343229956045712,0.830182459808148,0.8148557593614529,0.25793076764411277,0.7954764207849531,0.7152177171772824,0.9927360833985747,0.8805363286242666,0.2723807395090061,0.8602674626614032,0.83525622442781,0.9161371911732362,0.8294089723831632,0.7384280654006727,0.9072127763192253,0.8979840415668048,0.41008737831598835,0.7866868718532395,0.8626242092243566,0.908788564026322,0.58864784230904
21,0.3922668513841927,0.35214050486683846,0.8406099591936383,0.6622467918581565,0.6278575341346319,0.8180006985776123,0.8167819250457281,0.24878997878055503,0.7859814327931471,0.711253984784811,0.9942834314411654,0.8784276600869753,0.2610508628262926,0.861313608491844,0.8218659690265634,0.9208787120983792,0.8411961443505892,0.732497494103615,0.8998904067677974,0.8991524070625518,0.3984496684804957,0.7819379316687786,0.8513937967662366,0.9120634022427887,0.5823565959973104
22,0.3899891618639231,0.35695890709757805,0.8560741364009796,0.6857611754853777,0.6406432672750874,0.8403025483133074,0.8159423319799052,0.2656849215320495,0.8038527324904329,0.7213053528177699,0.9916346912552114,0.8913550138035028,0.28092635339459554,0.8609257159093322,0.8463017182740367,0.9060520406528568,0.8304233888011029,0.7438978339831062,0.9132221704648301,0.8986434349495434,0.41982789653494507,0.7906138112589943,0.8718574241953485,0.9030739878072548,0.5969100217743798
23,0.3818060625344515,0.348197266459465,0.8479173448350694,0.67365820707001,0.6346458325931764,0.8278822930781868,0.8185110234736321,0.25754418122771017,0.7943456231066999,0.7161550985453887,0.9934647209312772,0.8842288173822748,0.27077175732261394,0.8632445518965826,0.8324156563521513,0.9167569490264439,0.8405610503111527,0.7385451274836465,0.9058376370065536,0.9001991281475515,0.4095986172968345,0.7873181227141252,0.8603083106471958,0.9100612609827642,0.5915847965124156
24,0.38909891713410616,0.3499219939112663,0.8516214764307416,0.6800346724251998,0.6369914179022068,0.8305384873435728,0.8199413801210348,0.2604943862420129,0.7967995526193853,0.7137765435234144,0.9933635584870267,0.8714361724728589,0.2765298996103572,0.8619573169144829,0.8351725620197022,0.9327762979616551,0.8179230907620911,0.7406032637115328,0.9074253161502575,0.9010635007616679,0.41332097422267344,0.7900826166263585,0.8626475100219831,0.9198270272610051,0.5877733125960876
25,0.3820410259068012,0.3475782051682472,0.8543548583984375,0.6837652375966612,0.6405627662270484,0.8370771567803836,0.8193271563169479,0.2652839855838138,0.8019644152287779,0.7209938062962123,0.9926557051456847,0.8908903046215837,0.27943540912136844,0.8642356617194841,0.8422936721328742,0.9107127826245149,0.839700530401063,0.7437779209517509,0.9113140938354166,0.9006924883458887,0.41932718067394736,0.7915483174211078,0.8686080660022314,0.9066780290169216,0.5993588572441702
26,0.3774089338257909,0.3416268713772297,0.8509355575319321,0.6787452953778383,0.6382742811281529,0.8321110680277513,0.8201705693754264,0.26254120598128083,0.7981589661516054,0.7195151406663834,0.9935849443599013,0.8895046802568339,0.2754557973824152,0.8660985634377755,0.8366057354455482,0.9132108208499303,0.8484791340178477,0.7418194261890481,0.9083631205578918,0.9012018748410161,0.4158932831682364,0.7904860591785275,0.8639038408871239,0.908369040084453,0.599185296564006
27,0.3712566401809454,0.34042010083794594,0.8500385587177579,0.6773235266516633,0.6377179306587696,0.8309439752529497,0.8207260191868477,0.2614837975365112,0.7973053054589803,0.719426636067268,0.9936479361012508,0.8905537744040023,0.2740781976965507,0.8662359994013018,0.8353814808119714,0.9127947074172729,0.8505318099746613,0.7412566038437132,0.9076672819495373,0.9015370857415095,0.4145654438400928,0.78993974368254,0.8628687143085297,0.908258088301426,0.5986924284376647
28,0.3789485050365329,0.34022947028279305,0.8540831066313244,0.683916374107962,0.6410626186209278,0.8357300057791879,0.8208432801625489,0.2666145699210467,0.8012776816984666,0.720570131422804,0.9932726801736387,0.8879810990116347,0.2804566150831388,0.8666479786090407,0.8404874181385478,0.9156593055996786,0.8437972120888958,0.7443702239804942,0.9105151613698119,0.9016078259500016,0.4209876846216694,0.7930397883232931,0.867164887173459,0.9099864814922806,0.6019679963041397
29,0.3779153008945286,0.3360830470919609,0.8457593160962301,0.670871607140331,0.6345986005605309,0.8253296112552819,0.8204653133334839,0.25800087709282654,0.7927651254514783,0.7181281845716421,0.994570486349188,0.8907005719360332,0.26911349542970514,0.867804641494482,0.8290650480758358,0.9123181794731855,0.8620306969344249,0.7386210793869635,0.9043074759105714,0.9013797766688644,0.41017598558145496,0.7879611364192537,0.8576077694040739,0.9079111147748278,0.5983645250788593
30,0.3679344323463738,0.33480607718229294,0.8522549583798363,0.6815006323382681,0.6401284850796475,0.8324094993609794,0.8230279073406185,0.2649480485373446,0.7990317070691408,0.7192223897719261,0.9939859086835947,0.8853362281154408,0.27834503251674314,0.8680380328875744,0.8366231321655706,0.9212249076133145,0.8462660588838384,0.7434574627465339,0.9085409075909017,0.9029240852219946,0.41890739542670546,0.7929356642275511,0.8639792888099787,0.9138162717989848,0.6010114320736901
31,0.37040130514651537,0.33230897784233093,0.8455546545603919,0.6711411193823285,0.6349456965793316,0.8233820350129846,0.8240165179637705,0.2574385367612399,0.7918759326346123,0.7163936633982276,0.9949677266121659,0.8851093090097399,0.2691039545727772,0.8684722643308632,0.826825299448951,0.9227101542538604,0.8558813392897785,0.7387069496453228,0.903137153577908,0.9035186965582831,0.4094649987997773,0.7888874126505625,0.8557483680550422,0.914936561353903,0.5959773085427422
32,0.36886776331812143,0.3316548019647598,0.8425301445855035,0.6663074920059163,0.632752618998598,0.8202772904901855,0.8234466599944168,0.25453390651119173,0.7892345958226782,0.7166660052391628,0.995323417132305,0.8897090299373435,0.26496556864783993,0.8688509883297346,0.8234509683726049,0.9170569851393878,0.8660450114772114,0.7367415823683457,0.901266296366568,0.9031760275777586,0.4057824231607107,0.7867037789137905,0.8529069616738297,0.911453714043736,0.5957506610238059
33,0.36465618712827563,0.33720729127526283,0.8603146265423487,0.6942147810730819,0.6474976023757577,0.843928072907228,0.8239182953469455,0.27464643887309964,0.8085525036754856,0.725218223192126,0.9927236462822392,0.8933915518159096,0.2895394714782291,0.8683987963866276,0.849180875437745,0.91375726671174,0.8422582470103978,0.7499186923300054,0.9153589890248012,0.9034596482634694,0.43093743970174586,0.7978735039630497,0.8744696428151462,0.9096101778776338,0.6095406911963691
34,0.3601163113489747,0.33481141552329063,0.8587473309229291,0.6916853688325215,0.6463013694895171,0.8422117261887355,0.8233563688121408,0.27333601346767505,0.8070647859828892,0.7251236177140342,0.9930544033733054,0.8949986067985564,0.2873178429702408,0.8691557771007088,0.8472022357631965,0.9113936338038877,0.8488714617350422,0.7489309471157813,0.9143484536976085,0.903121713711419,0.42932267393831636,0.7970715791607045,0.8728414781672057,0.9080667486368891,0.6103065106780186
35,0.36231847992166877,0.3350590504705906,0.8593833560035342,0.6926773348665828,0.6470481132067236,0.84334587478555,0.8236219416879896,0.2741765231466313,0.8080275738304548,0.7261540046773475,0.9929648218882738,0.8974615833560597,0.2880356087877087,0.8694333157817743,0.8484152616047589,0.9091773036935668,0.8507073820469969,0.749552213351029,0.9150164185044181,0.9032814513810484,0.43035877016762025,0.7974601829666718,0.8738573900589655,0.9068097508744392,0.6117134079666109
36,0.3572616814635694,0.3294685147702694,0.8550983005099826,0.6863118622380069,0.6438737637758192,0.8363282648907922,0.825996629288296,0.2692963971483696,0.8028049843227475,0.7227435626718113,0.9939462302272599,0.891900751873748,0.2823837059144259,0.870555908212844,0.8406101440907059,0.9178878543752325,0.8531697261725939,0.7466339068759446,0.9108701056581296,0.904707721225299,0.42432389374440516,0.7958330267848056,0.8673720394602334,0.9125699849119401,0.6075570559822433
37,0.35671816766262054,0.33100590482354164,0.8611544654482887,0.6961260948686473,0.6490544043063704,0.8440251244027106,0.8266863310415302,0.27645175747487033,0.8092215034761322,0.7253517234805212,0.9931252926514448,0.8913926211935813,0.2915372565965377,0.8702003677301219,0.8489853995654932,0.9192794245823253,0.8423362790425469,0.7512313166119329,0.9154160739477535,0.9051212706064781,0.43315660528156674,0.7997555853595161,0.8743660895664396,0.9135633417197091,0.6113373247923997
38,0.35705994605086744,0.3285682909190655,0.8574096437484499,0.6899544089151847,0.6461051893981137,0.8401555991988154,0.8253248587570622,0.27283511023846324,0.8058135467357587,0.7253323858853644,0.9937557684292009,0.8964489798913156,0.28579240933557665,0.8714728021047452,0.8446143945838633,0.9122991726606008,0.8575048390697715,0.748714855564665,0.9131353837626549,0.9043046230752565,0.42870455985608363,0.7974331388708622,0.870750580821683,0.9090844503071838,0.6124643854837196
39,0.3554177121259272,0.32894401997327805,0.8595538669162326,0.6938350047183868,0.6478146685527078,0.8410661142465253,0.8277534897058537,0.27462440170574426,0.807043993076625,0.723540943750869,0.9935986368138311,0.8874302496520218,0.2895939447867541,0.8707010217979912,0.8456483923611952,0.9248640334085461,0.8415906396242324,0.7501145814440493,0.9136729019835959,0.9057605304002266,0.4309103119483254,0.7993470831985782,0.8716053971476956,0.9171267417592985,0.6093091106887402
40,0.35934653552249074,0.32825885340571404,0.8610420832558284,0.6960714318870681,0.6493482611766163,0.844059048598563,0.8266467179412524,0.27733901699003327,0.8092899844074575,0.7261033144438276,0.9933742696455153,0.8931356532588927,0.291800020427075,0.8715403173400972,0.8488378437493032,0.9173841738417384,0.8483989344292499,0.7515928374396973,0.9154360264745935,0.905097526802707,0.43424495904179117,0.8002754696038149,0.8742794568546127,0.9124297014857322,0.6141172504710999
41,0.3595979707315564,0.3285299353301525,0.8610165308392237,0.6958786500707794,0.6493827740479359,0.8445291540955807,0.8263828194048906,0.2772363486433364,0.8095971416489882,0.7269031760768935,0.9932553566005962,0.8960927979618418,0.2913613736682424,0.8715076341228466,0.8494002322620275,0.9139622687617605,0.851160401344752,0.751590287975033,0.9157124436197456,0.9049393216572716,0.43411909864808207,0.7999842140711815,0.8747382420684371,0.9103315839047581,0.6148828162403491
42,0.3542640567757189,0.3248797580599785,0.8582341027638268,0.6916272198571395,0.6472481798140769,0.8405428756150786,0.8267498114661653,0.274451852360987,0.8064546363755998,0.7253652696544542,0.9939607618839937,0.894494494627191,0.2876405524521778,0.8725964659158091,0.8448576323601766,0.9160815283649525,0.8568502370222977,0.7497404216796483,0.913364075545461,0.9051593181623305,0.43069787133115334,0.7988523420017394,0.8709888768911709,0.9116811656314554,0.6138869834825915
43,0.3540424290113151,0.32309990376234055,0.8567099192785839,0.6893271257748608,0.6461077575568126,0.8381669287481894,0.8274532996789706,0.2727030442432778,0.8046631033216275,0.7243233947835762,0.9942886322497169,0.8931250895316759,0.2855564625693361,0.8729790112461181,0.8422218711247818,0.9183888196497859,0.8583263429637866,0.7486939408624432,0.9119595299814032,0.9055807831112128,0.42854150949471354,0.798200497024046,0.8687966668596149,0.913222373652819,0.6125824505597046
44,0.3523506191559136,0.32186194136738777,0.8559848845951141,0.6885139685993767,0.6454093355092585,0.8360266111805248,0.8286500671697468,0.2715513281775038,0.803173359628621,0.7221563717975067,0.9946457052787145,0.8868493919623912,0.2849740181514145,0.872869495973784,0.8398060993216703,0.9266167330547478,0.8521856555449345,0.7480354485341766,0.9106911648580226,0.9062970302271611,0.42711815051734575,0.7982380149815128,0.8667933846941378,0.9183804847124861,0.6095401755379146
45,0.3509379983879626,0.3206683211028576,0.8523989480639261,0.6827870378671271,0.6423297435738148,0.8312408266623281,0.8284850323011131,0.267263371758003,0.7992397370103248,0.7203470328793458,0.9950580339753565,0.8861959533945456,0.27978711126813516,0.872785272371592,0.8346867190750765,0.9271244864766528,0.8565446115630466,0.7452795871229975,0.9078443534206675,0.9061983151041678,0.4217960928441575,0.7958744207539583,0.8624877687032838,0.9186391035357911,0.6064963900227999
46,0.3466057600453496,0.3225796092301607,0.8599446614583334,0.6946587011225115,0.6491949700535496,0.8421418229980059,0.8289354937986455,0.27650759336399755,0.8081837791813719,0.7259506146359446,0.993908073126148,0.8936419319049799,0.29030183887670574,0.8731774219803787,0.8465112696743066,0.9196670277961058,0.8533539684707239,0.7513333709699642,0.9143072568122272,0.9064677152779991,0.43322514081966657,0.8005255944383743,0.8723862866461594,0.9143414422332085,0.614849054435755
47,0.345262689050287,0.3202070537954569,0.8536570715525794,0.684691331045721,0.6438024246351934,0.833507784314025,0.8287841478641326,0.26911534172742285,0.8011324434892482,0.7223820637595502,0.9948560983746751,0.8909573875148684,0.28133270538910704,0.8735029295138368,0.8371154593422047,0.9223402002231943,0.8610531289761114,0.7465570068129305,0.9091946997935237,0.9063772170832655,0.42409910356200237,0.7967253562928817,0.8645308078890266,0.9158880059177913,0.609757255071827
48,0.3495561829768121,0.32149785943329334,0.8593542916434151,0.6938900296040371,0.6486966164967077,0.8408736928858779,0.8291324743374575,0.27608368226678776,0.8072241934273199,0.724977043883187,0.9941706693310782,0.8908444959319282,0.28991596638655465,0.8735274692703214,0.8450401397684117,0.9228927554176204,0.8526495126249325,0.7509498309303523,0.9135593512618901,0.9065854785245994,0.43270466300456734,0.8005621677511433,0.8711762906037258,0.9162999487445832,0.6142102639051209
49,0.3513895678333938,0.32037821784615517,0.8585323757595487,0.6925518971381834,0.6480483123214628,0.8399011409584946,0.8290046975691895,0.2752390984367043,0.8064095001575341,0.7248187525221373,0.9942870834649988,0.8914792532032624,0.288689920898151,0.8737517311990107,0.8439740371350386,0.9220544192196889,0.8552267372423046,0.7503869378278049,0.9129850704391118,0.9065090910917325,0.4316666519525698,0.8000772917353713,0.8702874741482761,0.9157727446305127,0.6141716564273253
50,0.34590985625982285,0.32290358282625675,0.8626638745504712,0.6990729838035611,0.6516992639649745,0.8460217115091635,0.8284572943119385,0.2806187860738213,0.8112991016619567,0.7279974265141225,0.9935895257102451,0.8955840412400112,0.2948187125921112,0.8737346326178129,0.8506649738076565,0.9170332266236569,0.8535056974221251,0.7536752753516672,0.9165891188031423,0.9061817219561475,0.4382549852957117,0.8024845862743814,0.8758629675810883,0.9126615862679612,0.6189292049740948
51,0.3479200704023242,0.32140075229108334,0.8600050911070809,0.6947213857439428,0.6494335660133839,0.8428174461436306,0.8277852551743448,0.2776979967221761,0.808562426826647,0.7271345816042425,0.9940061410192697,0.8966105944611489,0.2907870093323089,0.8742594679078247,0.847122685307094,0.9151379758830701,0.8605177425333099,0.7517232390811904,0.9147052990296247,0.9057795474188793,0.4346848707950671,0.8008483555762202,0.8729208399698534,0.911371494311205,0.6182527324476026
52,0.3478543283417821,0.318688552826643,0.8570480346679688,0.6901016936552155,0.6470155548456514,0.8384763407595565,0.8285265353503487,0.27404378842704935,0.8051664031312548,0.7252127772782506,0.9945081833911618,0.8946371012817061,0.28649304716188373,0.8745420245078316,0.8423767019329812,0.918113220867308,0.8631361507232053,0.7495203419384615,0.9121426450867244,0.9062231417068848,0.4301952390217753,0.7992285166935554,0.8689619969449746,0.913319943833785,0.615403609301907
53,0.3478601356036961,0.31657467782497406,0.8502782185872396,0.6795915973115514,0.6413411136948035,0.8285627403264777,0.8299783207073783,0.2654822800505544,0.7973559449172624,0.7206837680738291,0.9954938472008337,0.8897021192149818,0.27685533780567156,0.8742847920426815,0.8316819892232064,0.925172894113047,0.865999492791791,0.7443035116632006,0.9062447981892925,0.9070908728725835,0.41957486392772575,0.7951011069149264,0.8599846606852933,0.9178542623141159,0.6074643977453696
54,0.3485285434871912,0.31633265875279903,0.8521292550223214,0.6826150460519483,0.6428176470940906,0.8307179234387453,0.8299246344610309,0.2678103833824953,0.7991267237013583,0.7210351991119947,0.995367697067775,0.8879690848748414,0.27976881539336756,0.8744305600924417,0.8339419813061173,0.9269873659001491,0.862362333071059,0.7456894134611058,0.9075324038311744,0.9070588091544788,0.4224770273976644,0.7965384744627625,0.8618979799003716,0.9189117768405591,0.6088056666473567
55,0.34365964541211724,0.3216553144156933,0.8636215452163939,0.7008079564882463,0.6528318308804908,0.8469705337064469,0.8292897738242113,0.282235185110814,0.8122644657166348,0.7284796014879148,0.9936081485035244,0.8951715021772698,0.29665915378295055,0.8743806067672785,0.8516105646168745,0.9184872477863851,0.8530440078985757,0.7546829748191647,0.9171456865818959,0.9066795005561921,0.44022373731940595,0.8035818111571894,0.8766676620870864,0.9137274346093839,0.6203503367750981
56,0.34232253627851605,0.319948710501194,0.8630718655056424,0.7000259486778906,0.6524519364683578,0.8459120906745928,0.8300376221434586,0.2814060965870219,0.8115410816435988,0.7278359212243818,0.9937758910494474,0.8939045953278955,0.29582727729580244,0.8745028881323398,0.8504176240793379,0.9207449855955513,0.8523460547221301,0.7542885356394553,0.91652477965899,0.9071262880346378,0.4392145392247378,0.8034192608131153,0.8756821257311392,0.915248729646856,0.6193269270613508
57,0.34793656785041094,0.3192439619451761,0.8609404790969122,0.6963309664908284,0.6506663079181826,0.8441339648173207,0.828804065170253,0.2790608937669742,0.8098284250170121,0.7282991887018785,0.9940026065473475,0.8988268904085358,0.29206806914975225,0.8749701053938351,0.8484552740608103,0.9140797037109444,0.8623753384097506,0.7527406660352698,0.9154800858725856,0.9063891276088221,0.4363527846244018,0.801739035849525,0.8740519723908993,0.9109878654292226,0.6201772697284531
58,0.3434221791103482,0.3224647883325815,0.865616450234065,0.7039161485621547,0.6545536250116867,0.8501618462373481,0.8285500440342237,0.28494898476348796,0.8147277961145937,0.7303204201456718,0.993200331588995,0.8981041690415384,0.299656759806482,0.8742397796960604,0.8551390938934191,0.9145188968445976,0.8530613483501645,0.7562562189092384,0.9190134834600704,0.9062372038068389,0.44351796946080646,0.8045816742007409,0.8795929070377766,0.9111881219464087,0.6229639936180374
59,0.3435628553852439,0.32178765162825584,0.8663129049634176,0.7052231987930201,0.655332288499974,0.8506411990012516,0.8294520535331157,0.28590361296555483,0.8153091050980291,0.730281986424456,0.9932202711487647,0.8966025911563055,0.3010230969682976,0.8744553989440244,0.8556092797900248,0.9171839234948641,0.8505729935471844,0.7569144774369564,0.9192934803994979,0.9067764824535318,0.4446734694578397,0.8053537837350779,0.8799939680719279,0.9129924099909169,0.6230749731423891
60,0.3436031681485474,0.31997873820364475,0.8652486649770585,0.7036642024875985,0.6544653254236003,0.8486304776098652,0.8302409320148876,0.284524566646048,0.8138331279709705,0.7289378962930652,0.9935239512165033,0.8936582532787323,0.29963148438395965,0.8746931853347616,0.8533508692271159,0.9212568119058674,0.8494718748713014,0.7561231328201021,0.9181180157887737,0.9072476884519705,0.4430036942195623,0.8050463651919749,0.8781293537246303,0.9156015644955442,0.6214081773557503
61,0.34284649323672056,0.3151986189186573,0.859314933655754,0.6941322602589273,0.6495039128336015,0.8407191835219565,0.8304925278695641,0.277300027109284,0.8074164739090544,0.7260147416242712,0.9945568592921682,0.8931083064935509,0.29037905908709455,0.875675340667709,0.8446053799198517,0.922152168541553,0.8602684735417222,0.7516877346326168,0.913468155791316,0.9073978840668426,0.43419716403969194,0.8016132918833021,0.8708658418308239,0.9161932497133559,0.6177807841057261
