epoch,train_loss,val_loss,Acc,Kappa,mIoU,mIoU0,mIoU1,mIoU2,FWIoU,Precision,Precision0,Precision1,Precision2,Recall,Recall0,Recall1,Recall2,F1_score,F1_score0,F1_score1,F1_score2,F2_score,F2_score0,F2_score1,F2_score2
20,0.322302756,0.30604277,0.864093357,0.703643029,0.657241484,0.843853585,0.839760772,0.288110095,0.812074001,0.729385278,0.995402254,0.891540703,0.301212877,0.883763194,0.847155581,0.93531235,0.868821651,0.758518329,0.915315171,0.912902134,0.447337682,0.810129317,0.873163887,0.926217515,0.631006547
21,0.319522842,0.300123712,0.86223239,0.700916264,0.656270893,0.840929588,0.842024105,0.285858986,0.810113026,0.728665819,0.995970292,0.891828088,0.298199076,0.885048685,0.843800544,0.937802921,0.873542589,0.757483234,0.913592338,0.914237874,0.44461949,0.809648895,0.870397349,0.928232613,0.630316722
22,0.316701598,0.301447118,0.870540558,0.714518918,0.6644129,0.852671631,0.842702844,0.297864226,0.819896064,0.735151981,0.994764775,0.898972603,0.311718564,0.885845007,0.856515174,0.930858646,0.870161201,0.764707478,0.920477878,0.914637802,0.459006755,0.815310112,0.881003036,0.924301753,0.640625546
23,0.31867594,0.301101416,0.865962316,0.707146546,0.660251169,0.845781014,0.843578086,0.291394405,0.814414398,0.7314822,0.995543975,0.894556114,0.304346511,0.886093653,0.848995047,0.93672089,0.872565021,0.760962458,0.916447838,0.91515308,0.451286457,0.812684119,0.874748494,0.927972914,0.635330949
24,0.31200559,0.298961077,0.877291119,0.726536496,0.671670735,0.860285899,0.845704478,0.309021828,0.826885398,0.738578671,0.994417197,0.895872291,0.325446526,0.887323116,0.864461047,0.937896598,0.859611704,0.771146977,0.924896431,0.916402906,0.472141593,0.821336528,0.887661999,0.929179256,0.647168329
25,0.308180465,0.296444392,0.868947468,0.712026577,0.664215368,0.85092591,0.845269225,0.29645097,0.818938204,0.736569168,0.995177467,0.906094228,0.308435809,0.888330384,0.854449235,0.926425986,0.88411593,0.764311317,0.919459716,0.916147312,0.457326924,0.81513304,0.879318142,0.922286963,0.643794014
26,0.306359289,0.292691303,0.866683233,0.708540528,0.662598791,0.847018646,0.847842317,0.292935409,0.816208928,0.734662306,0.995601703,0.903739243,0.304645972,0.888736042,0.850200007,0.932009237,0.883998882,0.762654256,0.917173893,0.91765656,0.453132314,0.814137971,0.87578051,0.926214625,0.640418777
27,0.30694215,0.291356424,0.872000195,0.717564391,0.667629103,0.853875379,0.847669558,0.301342371,0.821898202,0.73756591,0.995133287,0.903064347,0.314500095,0.889355057,0.857456021,0.932519027,0.878090123,0.767286537,0.921178828,0.91755536,0.463125423,0.818248565,0.881857107,0.926475373,0.646413215
28,0.299708521,0.289050426,0.873940241,0.720839153,0.670017516,0.856827022,0.848807926,0.3044176,0.824533259,0.74004685,0.994892331,0.907793307,0.317454913,0.890211523,0.860612735,0.928892799,0.881129037,0.769288092,0.92289374,0.918221855,0.466748682,0.819768339,0.884488432,0.924594796,0.650221788
29,0.300090631,0.285860257,0.865775457,0.707368818,0.662769051,0.845465428,0.850471679,0.292370045,0.815457081,0.735058403,0.996047674,0.905889829,0.303237707,0.890670711,0.848311356,0.932895769,0.890805009,0.762637546,0.916262544,0.919194478,0.452455616,0.814540022,0.874245414,0.927366529,0.642008123
30,0.297415032,0.285713963,0.870716034,0.715600027,0.667407807,0.852221905,0.850156655,0.299844859,0.820992125,0.738227413,0.995508692,0.907404614,0.311768933,0.89110116,0.855511226,0.930917024,0.886875229,0.766860352,0.920215767,0.91901045,0.461354837,0.818082243,0.880269521,0.926117563,0.647859645
31,0.296741802,0.284444606,0.866790771,0.709104228,0.663845625,0.846552178,0.851123149,0.293861547,0.816488789,0.735518067,0.995904379,0.905605549,0.305044272,0.890859228,0.849509673,0.933981873,0.889086137,0.763571585,0.916900354,0.919574848,0.454239552,0.815436712,0.875241194,0.928165229,0.642903713
32,0.295095059,0.291867381,0.873638698,0.720796608,0.670221878,0.854604803,0.852600944,0.303459887,0.823454815,0.738032553,0.995141783,0.901449873,0.317506003,0.890397469,0.85818526,0.940240545,0.872766604,0.769220651,0.921603133,0.920436689,0.46562213,0.820433306,0.882475418,0.932217613,0.646606889
33,0.290558442,0.284521474,0.876620217,0.725956452,0.67347389,0.858968072,0.851786163,0.309667436,0.826997352,0.740972989,0.99500654,0.904190741,0.323721685,0.892006827,0.862686898,0.936292558,0.877041025,0.772330243,0.924134288,0.919961684,0.472894759,0.82318535,0.886258481,0.929691123,0.653606445
34,0.291271987,0.282804284,0.874079023,0.721757297,0.670831231,0.85493599,0.85176461,0.305793091,0.823689567,0.738253595,0.995400659,0.899726264,0.319633862,0.891796008,0.858326647,0.941101961,0.875959415,0.770036186,0.921795674,0.919949113,0.468363772,0.821644453,0.882635736,0.932525155,0.649772469
35,0.289673156,0.285594862,0.875102815,0.72334025,0.672643022,0.857347596,0.853986905,0.306594566,0.825977441,0.741402974,0.995151633,0.909544929,0.31951236,0.892562384,0.860943747,0.933247395,0.883496008,0.771247547,0.923195629,0.921243724,0.469303289,0.822064904,0.884809126,0.928408584,0.652977002
36,0.289591487,0.285269871,0.877958389,0.728250529,0.675394714,0.860864948,0.854222099,0.311097096,0.828964293,0.742853752,0.99474426,0.908641899,0.325175097,0.892372128,0.864798385,0.934481481,0.877836519,0.77372383,0.925230973,0.921380556,0.474559962,0.824112725,0.887998671,0.929196657,0.655142846
37,0.28553217,0.282121578,0.87544638,0.724143024,0.672935818,0.856870017,0.85441295,0.307524486,0.825739707,0.740323025,0.995231793,0.904540004,0.321197278,0.892633873,0.860402234,0.939090633,0.878408753,0.771600725,0.92291868,0.921491565,0.47039193,0.822825756,0.884364174,0.931970949,0.652142145
38,0.285283478,0.280274911,0.877695719,0.728015392,0.675506564,0.860167318,0.854601665,0.31175071,0.828534331,0.742718522,0.995029349,0.907668285,0.32545793,0.893609924,0.863879364,0.935968764,0.880981643,0.773916418,0.924827896,0.921601308,0.475320051,0.82473659,0.887268677,0.930168359,0.656772736
39,0.28767209,0.279021284,0.865211971,0.706995042,0.663244701,0.842933649,0.854840994,0.291959459,0.814274977,0.733803014,0.996368487,0.901978619,0.303061937,0.892143577,0.84553136,0.942387636,0.888511734,0.762825996,0.91477373,0.921740453,0.451963805,0.815615629,0.871931147,0.934018748,0.640896991
40,0.282976391,0.278463995,0.875077142,0.72364886,0.673128345,0.856237293,0.855759136,0.307388607,0.825487782,0.740679021,0.995388916,0.906134874,0.320513275,0.893696705,0.859647059,0.938998314,0.882444744,0.771686141,0.922551542,0.922273925,0.470232956,0.823112542,0.883750589,0.932236296,0.65335074
41,0.283409411,0.28206973,0.87671734,0.726523181,0.674208631,0.857889506,0.854451844,0.310284543,0.826681502,0.740306145,0.995265686,0.900950405,0.324702344,0.893084663,0.86140476,0.943038619,0.87481061,0.772879293,0.923509712,0.921514185,0.473613982,0.824312028,0.885216676,0.9343093,0.653410109
42,0.282355249,0.278064763,0.875520131,0.724512719,0.673429967,0.856455852,0.855120132,0.308713917,0.825615185,0.740302065,0.995456529,0.903238539,0.322211127,0.893897838,0.859816914,0.94135448,0.880522121,0.77212107,0.922678389,0.921902698,0.471782123,0.823763585,0.883904858,0.933476089,0.653909809
43,0.279036305,0.280911978,0.878824022,0.730168035,0.676308427,0.860606071,0.854037065,0.314282147,0.828911003,0.741662477,0.995021228,0.900607515,0.329358689,0.893367773,0.864328041,0.942908966,0.872866312,0.774870359,0.925081434,0.921272909,0.478256735,0.826016822,0.887645991,0.934133729,0.656270745
44,0.28027329,0.278670657,0.878803314,0.730120742,0.677009696,0.861167072,0.855846489,0.314015526,0.829648485,0.743365838,0.995056183,0.907015037,0.328026293,0.894431275,0.864867498,0.938159978,0.880266349,0.77522602,0.925405441,0.922324653,0.477947966,0.82613411,0.888106674,0.931761043,0.658534613
45,0.278190904,0.279531833,0.877685426,0.728040175,0.675337349,0.859835834,0.853983767,0.312192445,0.82819495,0.742124634,0.995035206,0.905164586,0.326174111,0.893570905,0.863540603,0.93790067,0.879271441,0.773903827,0.924636265,0.921241898,0.475833318,0.82491401,0.886983705,0.931165383,0.656592941
46,0.277808866,0.277826939,0.876017616,0.725422201,0.674637359,0.857130975,0.857998988,0.308782115,0.826649548,0.741592429,0.995375565,0.907371953,0.322029769,0.894452446,0.860557856,0.94036341,0.882436073,0.772834975,0.923070028,0.923573144,0.471861754,0.824232225,0.884518407,0.933574575,0.654603693
47,0.275825753,0.276768871,0.874937875,0.723670728,0.673637425,0.855304265,0.858766802,0.306841208,0.825279325,0.740432133,0.99554481,0.905682726,0.320068865,0.894333817,0.858590603,0.943110573,0.881300274,0.771873222,0.922009696,0.924017791,0.469592179,0.823580255,0.882881695,0.935379554,0.652479514
48,0.274326456,0.275165116,0.872977605,0.720288083,0.671683565,0.853062261,0.857411823,0.304576612,0.823194305,0.739673118,0.995802235,0.906410678,0.316806441,0.894781585,0.856140987,0.940691278,0.887512491,0.770291292,0.920705444,0.923232864,0.466935566,0.822307713,0.880848791,0.933629273,0.652445075
49,0.274539651,0.276370907,0.87419746,0.722326367,0.673088847,0.854880363,0.858124024,0.306262154,0.824807707,0.741007051,0.995617403,0.908822424,0.318581325,0.894987928,0.858109505,0.9389603,0.88789398,0.771440894,0.921763339,0.923645578,0.468913764,0.823123776,0.882486098,0.93277387,0.654111361
50,0.278031604,0.278623296,0.873906453,0.721835911,0.673125541,0.854653081,0.85931413,0.305409412,0.824798344,0.741438205,0.995655751,0.911264832,0.317394033,0.895201653,0.857852033,0.937784593,0.889968332,0.771293112,0.921631204,0.924334529,0.467913601,0.822879091,0.882274262,0.932357868,0.654005143
51,0.274888839,0.276196761,0.874034458,0.722085204,0.673183628,0.854664105,0.858882124,0.306004654,0.824762971,0.741255653,0.995658356,0.910019021,0.318089584,0.895336469,0.857861206,0.938591704,0.889556496,0.771444681,0.921637614,0.924084543,0.468611885,0.823144567,0.882282434,0.932734521,0.654416747
52,0.274928472,0.276185846,0.873440576,0.721107684,0.672350331,0.853550872,0.858419759,0.305080361,0.82377641,0.740098456,0.995727841,0.907143913,0.317423612,0.894917099,0.856688193,0.941114179,0.886948926,0.770778044,0.920989955,0.923816861,0.467527315,0.822714157,0.88130048,0.934118101,0.65272389
53,0.273513285,0.27802065,0.879498921,0.73151887,0.678455128,0.861668809,0.858556682,0.315139894,0.830579,0.744291083,0.995075805,0.908692966,0.329104478,0.895436073,0.865358718,0.939616714,0.881332787,0.776280143,0.925695054,0.923896145,0.479249231,0.82722312,0.88852414,0.933264722,0.659880499
54,0.273057692,0.275062783,0.87577614,0.725248582,0.674444076,0.855941595,0.858366547,0.309024086,0.825817898,0.740369077,0.995583006,0.902845282,0.322678942,0.894827026,0.859204391,0.945721295,0.879555391,0.772770051,0.922379877,0.923786046,0.472144229,0.824699275,0.883406852,0.936823367,0.653867607
55,0.271811978,0.275318686,0.874301002,0.722765569,0.673161395,0.853981431,0.858709033,0.306793722,0.824253434,0.739650582,0.995786861,0.903324519,0.319840365,0.895111227,0.857078196,0.945611327,0.882644159,0.771587152,0.921240539,0.923984349,0.469536567,0.823786059,0.881639894,0.936840173,0.652878111
56,0.271558333,0.276080538,0.877301292,0.727798884,0.676413516,0.858422717,0.859609473,0.311208357,0.828061539,0.742596154,0.995334689,0.907771602,0.324682172,0.895367045,0.861890603,0.941867664,0.882342868,0.77433778,0.923818574,0.924505366,0.4746894,0.825742262,0.885638021,0.934845072,0.656743693
57,0.272481013,0.275326524,0.878990416,0.730727374,0.677978546,0.860662355,0.858756398,0.314516884,0.829809151,0.743560423,0.995197107,0.906978934,0.328505227,0.895568316,0.864252128,0.941696602,0.880756217,0.775884732,0.92511395,0.924011768,0.478528478,0.827097281,0.887609924,0.934542052,0.659139866
58,0.269789342,0.276103429,0.880638365,0.733646116,0.680076687,0.862783502,0.860814637,0.316631923,0.831918734,0.745126321,0.995022575,0.909347289,0.3310091,0.895837905,0.866523349,0.941619218,0.879371149,0.777504135,0.92633792,0.925201915,0.480972571,0.828334189,0.889497652,0.934982873,0.660522043
59,0.271411663,0.276904726,0.878445338,0.729904056,0.677479021,0.859353276,0.859906059,0.313177727,0.828937035,0.742458448,0.995293783,0.904549256,0.327532305,0.895272777,0.862859442,0.945720616,0.877238273,0.775336983,0.924357176,0.924676868,0.476976906,0.826806339,0.886449739,0.937189215,0.656780064
60,0.270619347,0.275862716,0.879756261,0.73214901,0.678778041,0.861224476,0.859334836,0.315774813,0.830413058,0.743520385,0.995142876,0.905037512,0.330380767,0.895515962,0.864859907,0.944497392,0.877190587,0.776589384,0.925438583,0.924346508,0.479983059,0.827827994,0.888114081,0.93633252,0.65903738
61,0.26907079,0.275428392,0.879744515,0.73225119,0.678846845,0.860871231,0.859732019,0.315937287,0.830222504,0.743144207,0.995271898,0.903449169,0.330711554,0.895745628,0.864406327,0.94671508,0.876115479,0.776660523,0.925234602,0.924576235,0.480170731,0.828099942,0.887751938,0.937733522,0.658814364
62,0.268680055,0.273245597,0.878610883,0.730212128,0.677543216,0.859697996,0.85826303,0.314668622,0.828991174,0.742644321,0.995386417,0.90377727,0.328769275,0.895920788,0.863137315,0.944575456,0.880049594,0.775662246,0.924556561,0.923726094,0.478704084,0.827286096,0.886699048,0.93612378,0.659035459
63,0.269547425,0.273421824,0.878637768,0.730238983,0.677710174,0.859897515,0.858701851,0.314531156,0.829214557,0.743051773,0.995371213,0.905353387,0.328430719,0.896047918,0.863349871,0.943389566,0.881404316,0.775732372,0.924671928,0.923980192,0.478544996,0.827258324,0.886876081,0.935528779,0.659370111
64,0.269439242,0.273628766,0.875639658,0.725195936,0.674790812,0.85543374,0.859923891,0.309014803,0.825706333,0.74047488,0.995762135,0.903217433,0.322445072,0.895661386,0.858559447,0.947202469,0.881222242,0.772968497,0.92208492,0.924687177,0.472133394,0.825122326,0.882889516,0.938066047,0.654411416
65,0.269329333,0.27516832,0.875267271,0.724379248,0.674723646,0.855656743,0.860461612,0.308052582,0.825919263,0.741635838,0.995615544,0.908606984,0.320684986,0.895836049,0.858893148,0.941991208,0.886623792,0.772740634,0.922214458,0.92499797,0.471009474,0.824530537,0.883148736,0.935119535,0.655323339
66,0.266225635,0.275554169,0.878370013,0.729887212,0.677838702,0.859153545,0.861103626,0.313258935,0.82900228,0.742844773,0.995416076,0.905862036,0.327256208,0.896055257,0.862566228,0.945734192,0.879865351,0.775560503,0.924241618,0.925368807,0.477071085,0.827145572,0.88622154,0.937481409,0.657733767
67,0.267503142,0.273987066,0.88035862,0.733294721,0.679616729,0.861890341,0.859694903,0.317264944,0.83107042,0.744058399,0.995192203,0.905104031,0.331878963,0.89615887,0.865494096,0.944859879,0.878122636,0.777360066,0.925822877,0.924554772,0.48170255,0.828645765,0.888656879,0.936631742,0.660648674
68,0.266979781,0.272409158,0.878060962,0.72931922,0.677434275,0.858957042,0.860037194,0.313308589,0.828664333,0.742823698,0.995472052,0.906022731,0.326976311,0.896296072,0.862326153,0.944273383,0.88228868,0.775336416,0.924127904,0.92475268,0.477128665,0.826994543,0.886027661,0.936367034,0.658588934
69,0.270547033,0.272693217,0.878102015,0.729468538,0.677714879,0.858848516,0.860994417,0.313301703,0.828751616,0.74293757,0.99552653,0.906352188,0.326933994,0.896595716,0.862175909,0.945068954,0.882542284,0.775497171,0.924065091,0.925305745,0.477120679,0.82721341,0.885909392,0.937063221,0.658667617
70,0.266253455,0.271708652,0.875695002,0.725246013,0.675088245,0.855843933,0.859807792,0.309613011,0.826033139,0.741352567,0.995724871,0.905846856,0.322485975,0.896328004,0.859000375,0.944187852,0.885795786,0.773258172,0.922323169,0.924620051,0.472831296,0.82532589,0.883256636,0.936262179,0.656458855
71,0.268200226,0.27488287,0.874817258,0.723831704,0.674375111,0.854271097,0.861513642,0.307340595,0.825006139,0.740385647,0.995829293,0.904970212,0.320357436,0.895924636,0.857338514,0.947203826,0.883231567,0.772397113,0.921409058,0.925605505,0.470176775,0.824625847,0.8818669,0.938444661,0.653565981
72,0.266829536,0.272020357,0.877162509,0.727804833,0.67678392,0.857817502,0.860645375,0.311888881,0.827820936,0.742631746,0.995609671,0.907266728,0.325018839,0.896686437,0.861074697,0.943657019,0.885327594,0.774684255,0.92346799,0.925104141,0.475480634,0.826493542,0.884992181,0.93614728,0.658341166
73,0.266615679,0.272652,0.879902431,0.732563261,0.679430357,0.86122873,0.860521202,0.316541138,0.83067078,0.744038388,0.995294961,0.906024965,0.330795236,0.896595207,0.864749358,0.944854449,0.880181815,0.777113755,0.92544104,0.925032401,0.480867823,0.828528943,0.888045039,0.936824554,0.660717235
74,0.267749772,0.272853941,0.880116417,0.732879319,0.679765199,0.861802461,0.860814197,0.316678939,0.831170072,0.744716466,0.99523083,0.908205741,0.330712828,0.8966852,0.865376273,0.942845836,0.881833493,0.777333549,0.925772175,0.92520166,0.481026813,0.828555672,0.888563664,0.93570802,0.66139533
75,0.265447411,0.271119917,0.881801181,0.735812486,0.681413098,0.864142696,0.859806678,0.320289921,0.832984059,0.745953672,0.995086599,0.908087439,0.334686979,0.897069124,0.867845658,0.941764484,0.881597229,0.778973784,0.927120754,0.924619407,0.485181192,0.829965751,0.890622291,0.934830714,0.664444248
76,0.265624942,0.272209033,0.879936945,0.732650565,0.679312108,0.861152971,0.859867281,0.316916072,0.830517056,0.743697734,0.995340026,0.904411364,0.331341811,0.896559509,0.864638968,0.945824475,0.879215084,0.777117358,0.925397299,0.924654448,0.481300329,0.828638873,0.887959076,0.937241194,0.660716348
77,0.26441807,0.271974925,0.878549485,0.730117699,0.67801186,0.859849938,0.859871108,0.314314534,0.829374621,0.743622333,0.995387771,0.90766056,0.327818668,0.89657255,0.863289457,0.942301426,0.884126767,0.775865105,0.92464442,0.92465666,0.478294234,0.827360913,0.886827708,0.935163322,0.66009171
78,0.264742397,0.273753777,0.882080563,0.73628338,0.681632747,0.864334487,0.860432093,0.320131661,0.833233652,0.745819016,0.994967353,0.907491772,0.334997925,0.896514042,0.868129857,0.943157412,0.878254857,0.779070544,0.927231125,0.924980913,0.484999592,0.8299371,0.89084261,0.935801758,0.663166933
79,0.265280215,0.27174338,0.878391811,0.729929123,0.677828645,0.859288679,0.860144225,0.314053031,0.828978964,0.743000083,0.995464563,0.905721846,0.327813839,0.896497112,0.862666022,0.944729547,0.882095767,0.775708587,0.924319805,0.924814548,0.477991407,0.827385426,0.8863135,0.936661502,0.659181276
80,0.265268165,0.271945473,0.882753281,0.737522331,0.682357212,0.865174231,0.859926677,0.321970729,0.83388925,0.746265023,0.994998763,0.906860544,0.336935763,0.89698673,0.868953039,0.943232081,0.87877507,0.779836698,0.927714111,0.924688788,0.487107194,0.83072867,0.89154099,0.935726228,0.664918791
81,0.26480712,0.27200311,0.879597013,0.732037159,0.679135592,0.860845064,0.860453196,0.316108515,0.830340693,0.743879937,0.995341978,0.906087539,0.330210293,0.896671055,0.864327092,0.94470443,0.880981643,0.776860353,0.925219489,0.924993108,0.480368463,0.828342036,0.887696229,0.936719943,0.660609935
82,0.264625311,0.272043796,0.876456488,0.726604443,0.676076046,0.856737788,0.860927034,0.310563315,0.826970357,0.741979206,0.995663733,0.906635491,0.323638393,0.896504671,0.85994644,0.944679993,0.88488758,0.774015823,0.922841975,0.92526683,0.473938663,0.825958785,0.884047039,0.936817787,0.65701153
83,0.265371489,0.272943258,0.882326641,0.736738507,0.681862376,0.864659961,0.85985275,0.321074418,0.833432193,0.745971331,0.99499706,0.906989848,0.335927087,0.896800122,0.868435565,0.943003321,0.87896148,0.779381721,0.927418376,0.924646045,0.48608074,0.83029847,0.89110489,0.935573631,0.66421689
84,0.266979658,0.272914458,0.882750012,0.737452637,0.682395574,0.865388064,0.860157736,0.321640922,0.834075783,0.746612129,0.994928079,0.908461352,0.336446956,0.896884202,0.869222688,0.941783491,0.879646428,0.779796349,0.927837029,0.924822357,0.486729661,0.830539278,0.891756702,0.934924925,0.664936206
85,0.263831471,0.27316609,0.878791204,0.730602436,0.678538619,0.859987679,0.861322415,0.314305764,0.829738518,0.743895333,0.995378926,0.908407267,0.327899806,0.896713659,0.863434957,0.943238191,0.88346783,0.776167753,0.924724055,0.925495125,0.47828408,0.827624196,0.886949134,0.936059947,0.659863506
86,0.26564222,0.272115741,0.880945841,0.734440636,0.68058387,0.862432211,0.860950011,0.318369389,0.831770964,0.744626453,0.995229793,0.905609877,0.33303969,0.896764093,0.866012044,0.945823796,0.87845644,0.778129996,0.926135406,0.9252801,0.482974482,0.829438557,0.889099666,0.937497811,0.661718193
87,0.266420318,0.271911543,0.880042666,0.732851589,0.679675176,0.86129798,0.860874494,0.316853054,0.830804261,0.744119124,0.995311396,0.905899961,0.331146017,0.896777853,0.864806768,0.945416507,0.880110285,0.777315052,0.925481019,0.925236487,0.481227652,0.828766846,0.88809609,0.937239779,0.660964668
88,0.264345712,0.272875296,0.881477477,0.735259858,0.681220901,0.863631238,0.860894791,0.319136674,0.83272211,0.745780839,0.995092693,0.908736242,0.333513582,0.896898503,0.86732518,0.942371344,0.880998983,0.778643797,0.926826312,0.925248209,0.48385687,0.82962582,0.890184694,0.935446595,0.663246171
