epoch,train_loss,val_loss,Acc,Kappa,mIoU,mIoU0,mIoU1,mIoU2,FWIoU,Precision,Precision0,Precision1,Precision2,Recall,Recall0,Recall1,Recall2,F1_score,F1_score0,F1_score1,F1_score2,F2_score,F2_score0,F2_score1,F2_score2
11,0.4746836097911,0.4758935272693634,0.8091240534706722,0.6032879519882254,0.5677400829246714,0.7995603301488842,0.6945919445115321,0.20906797411359773,0.7478429818894878,0.6704366786017714,0.9936166447839871,0.794001534349193,0.22369185667213404,0.8042520125890921,0.8036886107311509,0.8472775456231384,0.7617898814129866,0.6847418536487396,0.8886174164931407,0.8197748638298089,0.34583328062326935,0.7286769780172437,0.8356346198926328,0.8360579598345776,0.5143383543245208
12,0.4734393390826881,0.47536519169807434,0.8104966178772941,0.6046462606132578,0.5686765622634903,0.8033793575732068,0.6903827461160018,0.21226758310126206,0.7501951556286186,0.6736357226537013,0.9932093042429258,0.8016186447379342,0.22607921898024416,0.8056576427965504,0.8078165360884677,0.8326422999329331,0.7765140923682505,0.6860020732792553,0.890970998130567,0.8168360017609771,0.35019921994622183,0.7292044574609587,0.839143493264374,0.826246937617126,0.5222229415013763
13,0.4707705294713378,0.4780918247997761,0.8151541815863715,0.6113326599643286,0.5718768707860525,0.8092372356962828,0.690634304268944,0.21575907239293074,0.7549206481317102,0.6746056264740427,0.992703770538183,0.8003573454080659,0.23075576347587937,0.8056558245993743,0.814079197144534,0.8343746351370799,0.7685136415165091,0.6888370119910731,0.8945617691822092,0.8170120508028248,0.35493721598818495,0.7320020448612987,0.8444695323047181,0.8273417931404218,0.5241948091387564
14,0.4686923027038574,0.48011942207813263,0.820785643562438,0.6191733593534685,0.575481135025894,0.8171753441993356,0.6885540677393946,0.2207139931389516,0.7609047989670801,0.6765782414519127,0.9918476136580737,0.8008978587508507,0.23698925194681336,0.805382832435633,0.8227011697396391,0.8307579102281089,0.7626894173391511,0.6921866591320512,0.8993907410249699,0.8155546531491845,0.36161458322199924,0.734889321528077,0.8517521732827542,0.8246090916484877,0.528306699652989
15,0.466577953658998,0.49290240183472633,0.8292628696986607,0.6299891006005842,0.580092965153233,0.8317929411971273,0.6801117343966,0.228374219865972,0.7710197633928956,0.6822015757754757,0.9896008382594255,0.8110208758227101,0.24598301324429106,0.8028891767458196,0.8391276272407964,0.8081900355427395,0.7613498674539232,0.6965360601904497,0.9081735363660159,0.8096029761265738,0.37183166807875906,0.7369103314147223,0.8654466276578754,0.8087546195465127,0.5365297470397788
16,0.4678211775608361,0.47738587483763695,0.8177608913845487,0.6150858815967702,0.573339143680144,0.8125627913234493,0.6882231652560359,0.21923147446094682,0.7572309737107662,0.674850720801275,0.9924530395458577,0.7972362845659039,0.23486283829206347,0.8063262621548654,0.8176148432610879,0.8342483755963388,0.7671155676071694,0.6905116119433398,0.8965899451582859,0.8153224943258901,0.35962239634584336,0.7339705341504242,0.8474743682070657,0.8265735558346428,0.5278636784095645
17,0.46392842568457127,0.48288288339972496,0.8297983805338541,0.6326013798698108,0.5815798329577558,0.8269274813231716,0.6905134112226428,0.2272986063274533,0.7690897210393032,0.6767651661449015,0.9902852889747527,0.7922876829241845,0.24772252653576712,0.8035545273809795,0.8336905196257934,0.8431489944038513,0.7338240681132938,0.6975326578886537,0.90526579214913,0.8169274522359945,0.37040472928083684,0.7401262215792771,0.860918079393206,0.8324609414466441,0.5269996438979812
18,0.46388937532901764,0.48370687291026115,0.8289400130983383,0.6311962598160217,0.5812387724277684,0.8274132983330125,0.6875239079198735,0.22877911103041906,0.7690111092900194,0.6788457457651512,0.9907026889712945,0.7982898078801693,0.2475447404439898,0.805692162288866,0.8338883677780482,0.8320734531848629,0.7511146659036868,0.6975855294407718,0.9055568267484984,0.8148316008753341,0.37236816069848266,0.7400458003556657,0.8611499546237735,0.8250898860565432,0.5338975603866805
19,0.4633648763410747,0.4802878759801388,0.8237500871930804,0.6237295546654773,0.5774842693078613,0.8200179557883076,0.6884923517801139,0.22394250035516225,0.7632508344597513,0.6762303265268698,0.9914874774854489,0.7957234192752922,0.24148008281986819,0.8057514969188587,0.8258321048876718,0.8363085783175712,0.7551138075513332,0.6941858010841924,0.901109737591455,0.815511360576365,0.365936305084757,0.7373331345729919,0.8543817167170876,0.8278636873215242,0.5297539996803636
20,0.4626189046539366,0.4791389890015125,0.8264060853019594,0.6278443368069567,0.5796067024827128,0.8235683095746169,0.6874647595321798,0.22778703834134176,0.766000912342741,0.6775601204311098,0.9914762152414451,0.7954572347300146,0.24574691132186982,0.8072073208350661,0.82944097538032,0.8350860329795351,0.7570949541453433,0.6963640872731718,0.9032491963450594,0.8147900587939952,0.3710530066804607,0.7396423993463794,0.857467871334945,0.8268475055469359,0.5346118211572574
21,0.4625243698246777,0.4817582555115223,0.8277380807059151,0.6296085517156397,0.5803533417534866,0.8258081471170072,0.6859995510792849,0.2292523270641681,0.7675364903988162,0.6783385950849364,0.9911897128648357,0.7963790878384086,0.2474469845515647,0.8069949186553336,0.8319146308155061,0.8319166469810394,0.7571534781694552,0.6971164828348927,0.9045946518436737,0.8137600587463435,0.372994737914661,0.7401114887581716,0.8595386212696053,0.8245576455237259,0.5362381994811835
22,0.4605959760956466,0.47878462076187134,0.8215083773173983,0.620440374657716,0.5757413043529861,0.8171625420298255,0.6875151479952152,0.22254622303391763,0.760812018028611,0.6753940213873787,0.991804849255098,0.794972297916855,0.23940491699018282,0.8060154629686721,0.8227176175476603,0.8356956086117152,0.7596331627466408,0.6927594889865079,0.8993829870756332,0.8148254486436264,0.3640700312402641,0.7361629293016,0.8517599693546636,0.8272205540727936,0.5295082644773431
23,0.45697903726249933,0.47398195415735245,0.8087074643089658,0.6023472043611293,0.5670562397380049,0.8001964092228007,0.6889001112240173,0.21207219876719677,0.747482460952496,0.6716253260866596,0.9935369161131327,0.7955470314403088,0.22579203070653747,0.8062597050045163,0.804383530620046,0.8371055068166575,0.7772900775768453,0.6849135742814383,0.8890101109773819,0.8157973374816438,0.34993327438528904,0.7289569570392582,0.8362242476684799,0.8284500464156136,0.5221965770336813
24,0.4575865427032113,0.4773705154657364,0.819336179703001,0.6175696610483402,0.5745233585028401,0.8144427882959709,0.686659341322653,0.22246794588989618,0.7585723745092644,0.6753785960159631,0.9925067921561898,0.795380448152723,0.23824854773897636,0.8080129791302543,0.8194816694714924,0.8339822802201532,0.7705749876991171,0.6919741979364811,0.8977332204187124,0.8142240940839938,0.3639652793067371,0.7358777168491523,0.8490861472374555,0.8259650421339709,0.5325819611760302
25,0.45809789979830384,0.47486013546586037,0.8168537200443329,0.6139828625417836,0.5727852992768679,0.8111544966793689,0.6873373586854864,0.21986404246574837,0.7560299147823581,0.6745321546855036,0.9927827933881944,0.7957076162210507,0.23510605444726576,0.8076231219328456,0.8159661086589644,0.8346224025154159,0.7722808546241565,0.6903018547911701,0.8957319695055838,0.8147005706138267,0.36047302425409994,0.734234795716294,0.8461047094055075,0.8265378868365105,0.530061790906864
26,0.45751139149069786,0.4729616828262806,0.8169233534071181,0.6145880812576304,0.5726470241997076,0.8093927008874061,0.6891011035493758,0.21944726816234106,0.7549722268125272,0.6719640015837308,0.992998909226585,0.787187390565008,0.23570570495959947,0.8072513237116331,0.814038077624481,0.8468688991525677,0.7608469943578505,0.6901692259401623,0.8946567497606561,0.8159382500955336,0.35991267796429705,0.7350062822459846,0.8444768358054746,0.8342194376717944,0.5263225732606848
27,0.45673557091504335,0.47539743408560753,0.8158290802486359,0.6121760686021491,0.5717762069304639,0.8111260308650226,0.6839854063331389,0.22021718359323042,0.7554298547111571,0.6754823962650746,0.9928942343965325,0.798962930577793,0.23459002382089805,0.8081259202319608,0.8158620446428303,0.826175231950995,0.7823404841020573,0.6896677924383022,0.8957146135138648,0.8123412466070322,0.3609475171940097,0.7333049868973941,0.8460313765916821,0.820585478858725,0.5332981052417751
28,0.45550289656966925,0.4735710285604,0.8171655564081102,0.6144059057994352,0.5729740485428715,0.8120468599058123,0.6854442032832271,0.22143108243957493,0.7564630318077243,0.6752577954950753,0.9928806008339961,0.7965480957131339,0.23634468993809557,0.8086491981575098,0.8168028908920422,0.8309160740614029,0.7782286295190842,0.690740479317514,0.8962757789396131,0.8133691969585913,0.3625764620543375,0.7347358767462158,0.8468386059273632,0.8238072508401894,0.5335617734710948
29,0.4552769446745515,0.47503652051091194,0.8178462679423983,0.6156736113989699,0.5734778859089543,0.8109129651309742,0.6901055924912006,0.21941510010468793,0.7563137415392721,0.6729680477000834,0.9925288841270004,0.7905853688296436,0.2357898901436066,0.8066511322244251,0.8158932005868704,0.8444747195816329,0.7595854765047719,0.690698693064232,0.895584687128499,0.816641979455635,0.35986941260856237,0.7350150621239421,0.8460051064854864,0.83311702297608,0.5259230569102598
30,0.4534701365046203,0.4718826413154602,0.8087870279947916,0.6026825274969634,0.5669850105898057,0.8004520122572126,0.6861648297054115,0.21433818980679284,0.7473168064799737,0.6717282951597677,0.9939845982732226,0.7934777142017077,0.22772257300437312,0.8081653986584315,0.8043484208760008,0.8353514495409855,0.7847963255583084,0.6853521720326196,0.8891678338070387,0.8138763345131148,0.35301234777770474,0.7299520043581479,0.8362572910764483,0.8266268286240035,0.5269718933739915
31,0.4547192086465657,0.4730452820658684,0.815216064453125,0.6116680126201907,0.5714519357549332,0.8091157010977522,0.6855982459069208,0.21964186026012694,0.7541460773243044,0.6739437878771685,0.9931108778061978,0.794370957109374,0.23434952871593379,0.8083245330790768,0.8136827100800234,0.8335261167181208,0.7777647724390863,0.6893798329036563,0.8944875069390023,0.8134776401911633,0.3601743515808033,0.7336406048444504,0.8441870433523818,0.8253892990990401,0.5313454720819291
32,0.4537009266205132,0.47842079401016235,0.8233399164109003,0.6234201071474911,0.5774782756355319,0.8195221009985738,0.6872268653063551,0.2256858606016667,0.762742781368326,0.6766405909732991,0.9919663158407168,0.795338246772605,0.24261721030657546,0.8078927236919689,0.8249976949345971,0.8348660970053409,0.7638143791359686,0.6945645799749615,0.9008102688485273,0.8146229475382208,0.36826052353813643,0.7382185614152035,0.85373807829943,0.8266492966709192,0.534268309275261
33,0.45387277845293283,0.47222451865673065,0.8090650770399306,0.6030643897634712,0.5673182115439178,0.8008021339880081,0.6868240557991658,0.21432844484457922,0.7477019670901595,0.6720233363851894,0.9938925420221001,0.7944275436050265,0.22774992352844176,0.8081265148233401,0.8047623046605339,0.8352761011053819,0.7843411387041047,0.6855742736418199,0.8893838078282874,0.8143398823647424,0.3529991307324296,0.7300709317325572,0.8366021145904363,0.8267737465569738,0.5268369340502614
34,0.45240252325311303,0.4739040918648243,0.8150545150514633,0.6113105181075521,0.5712617500450071,0.8093147513022293,0.6844240079881185,0.2200464908446732,0.7541116167895278,0.6743598348953611,0.9930778781164696,0.7955160326993335,0.23448559387028012,0.8085977513294331,0.8139061788563111,0.830539331883385,0.7813477432486036,0.689325942933567,0.894609128943343,0.812650497182702,0.36071820267465626,0.7334952813896513,0.8443746936764124,0.8232901142599366,0.5328210362326047
35,0.45200791535899043,0.4738698787987232,0.8036509922572544,0.5951619838137767,0.5634036435041528,0.7944994140609012,0.6856247050475679,0.21008681140398952,0.7424248483969539,0.6712584817992319,0.9942543126146454,0.7972837336864992,0.22223739909655102,0.807347596355935,0.7981640450600352,0.8303818468648263,0.7934968971429438,0.6820684434910181,0.885483052714312,0.813496264954067,0.3472260128046751,0.726185535927915,0.8309402232097052,0.8235441889876554,0.5240721955863846
36,0.44902576925233006,0.47220921888947487,0.8117225283668155,0.6068539461124884,0.569254054658328,0.8045126895989394,0.6864207120464489,0.21682876232959564,0.75061098121461,0.6731890566021885,0.9937238957247782,0.7952102607859118,0.2306330132958755,0.8087040770583172,0.8086213716175044,0.8338173282395076,0.7836735313179394,0.6873690642788555,0.8916675286046859,0.8140563062698667,0.35638335796201376,0.7317894373189779,0.8399117067323496,0.8257988999909746,0.5296577052336097
37,0.45089893555268645,0.47056228294968605,0.816055176750062,0.613394639764353,0.5721335297143663,0.8091666903949525,0.6859493549493977,0.22128454379874873,0.7543395364514948,0.673009977101001,0.9934989016431218,0.7890560188134349,0.23647501084644607,0.8094927151988168,0.8134739494397545,0.839985717737972,0.7750184784187242,0.6902077990430463,0.894518664546364,0.8137247405741107,0.3623799920086639,0.7352761206243251,0.844063303317114,0.829280517006735,0.5324845415491265
38,0.4499510950408876,0.4720119833946228,0.8135281517392113,0.6093864246444946,0.5703797281924566,0.8067175521604627,0.685676998623534,0.21874463379337336,0.7522736677375567,0.6734256164036948,0.993416313061704,0.7938578868422786,0.23300264930710182,0.8088894473934389,0.8110537493806372,0.8342083255269639,0.7814062672727154,0.6885067688010964,0.8930201034745386,0.8135330730286175,0.35896712990013324,0.73302841786893,0.841965874533698,0.8258133870251051,0.5313059920479869
39,0.44967978866770864,0.4709220789372921,0.8107812064034599,0.6053236897419634,0.5684168851880007,0.8041428920554624,0.6837994640697393,0.21730829943880048,0.7498869741319028,0.6738218484004733,0.9938517826854516,0.7971729656340922,0.23044079688187621,0.8094087275638048,0.8081632052729142,0.8278254305721865,0.7922375468463138,0.686893759074914,0.8914403522404329,0.8122100932482742,0.3570308317360349,0.7312028991102277,0.8395344733776416,0.8215077935875053,0.5325664303655362
40,0.44893097784370184,0.4773857891559601,0.8217427087208581,0.620653598550557,0.5758680024471504,0.8191881454962339,0.6819023734684353,0.22651348837678228,0.7615834049096006,0.6777135471282464,0.992184730030144,0.7989045795793818,0.24205133177521324,0.8089642938418785,0.8245083726459668,0.8231999869667571,0.7791845219129119,0.6936134699603101,0.9006084862800717,0.8108703335240524,0.369361590076806,0.7370813967582838,0.8533511474039378,0.8182234028796944,0.5396696399912192
41,0.4493334097787738,0.47047270089387894,0.809982178703187,0.6045946745547556,0.567757064744535,0.8016756663677085,0.6851341131152396,0.21646141475065686,0.7481885367696699,0.6716217672493396,0.9941165195747764,0.7906773916551073,0.23007139051813527,0.8092691067937355,0.8054973951574806,0.8369391972065416,0.7853707280171844,0.6863200468947719,0.8899222838805698,0.8131508389432909,0.35588701786045496,0.731403605039329,0.8372693243797884,0.8272587655090633,0.5296827252291351
42,0.4495857572183013,0.4721544235944748,0.8165242028614831,0.6137074075501072,0.5725983259516463,0.8109553048612567,0.6848587672915486,0.22198090570213364,0.7555534730099994,0.6749026587768174,0.9932154234986125,0.7948526035329492,0.2366399492988905,0.8097334065532383,0.8154726744183288,0.8319051071305416,0.7818224381108445,0.6906268663777859,0.895610508112149,0.8129568796825791,0.36331321133862965,0.7350588238494856,0.8457429804039948,0.8242208013077681,0.5352126898366938
43,0.4483751282095909,0.46922896802425385,0.8015251765175472,0.5925252409184806,0.5616515786692378,0.791071631071631,0.6842470437035173,0.20963606123256487,0.7395291369742945,0.6694627128821867,0.9948168302388608,0.7920206875837114,0.22155062082398794,0.8081028582711872,0.7943456231671172,0.8341207584261273,0.7958421932203169,0.6808286494673123,0.8833500714618042,0.8125257420563677,0.34661013488376463,0.7257243983584388,0.8277047202483934,0.8253464541716178,0.5241220206553057
44,0.44856313336640596,0.47393282502889633,0.8167381892128597,0.6139331916522437,0.5725852598054065,0.8114955316596106,0.6837783660865813,0.22248188167002772,0.7558023845542338,0.6750397216957275,0.9931917714560254,0.7948186137962806,0.23710877983487633,0.8097668479464127,0.8160349047790529,0.8303485849428031,0.7829170541173819,0.6907063334190613,0.895939860730253,0.8121952100719495,0.36398392945498126,0.7351055598525544,0.8462232856415612,0.8229907188293992,0.5361026750867028
45,0.4480936503969133,0.4720861203968525,0.8120175316220238,0.607211003884131,0.5690174363565755,0.8050964392146644,0.683573403155607,0.21838246669945502,0.7506368166087761,0.6729189051701239,0.9937629828604392,0.7928338020736667,0.23215993057626563,0.8092424716172539,0.8091851834982305,0.8322221136118646,0.7863201177416663,0.68751862810157,0.8920259519203197,0.8120506033985687,0.35847932898582147,0.7322241380831599,0.8404038728011003,0.8240344371320244,0.5322341043163551
46,0.44792016316205263,0.4702867530286312,0.8098349192785839,0.6043265105788861,0.5675677721703657,0.8013295865266047,0.6851415683622445,0.21623216162224781,0.7479120551989622,0.6713239897352018,0.9939824565102464,0.7900679195414663,0.2299215931538925,0.8089895485927866,0.8052359699011439,0.8376343034953528,0.7840983723818628,0.6861474039317454,0.8897090105736788,0.8131560896914599,0.35557711153009747,0.7312511391914477,0.8370243366565623,0.8276682754415532,0.529060805476228
47,0.44812689162790775,0.47104912996292114,0.8067670549665179,0.5997215770953516,0.5655362007786123,0.79869153393457,0.6836336865913124,0.21428338180995454,0.7455141363748934,0.6723158814094581,0.9943188254685641,0.7959367775148106,0.22669204124499936,0.8092671089381637,0.8023530170894306,0.828919001110541,0.7965293086145196,0.6843705830357764,0.8880806012824976,0.8120931385829521,0.3529380092418791,0.7289115701721288,0.8345781875224786,0.8221056756802663,0.5300508473136418
48,0.4449983309023082,0.4707559086382389,0.8112886216905382,0.6064114529231485,0.5688163658027813,0.8035693320722113,0.685357474931378,0.2175222904047545,0.7497376898917351,0.6724688090558103,0.9939461752905296,0.7921864461754696,0.23127380570143158,0.8094793751022792,0.8075215826080878,0.8355869982540886,0.7853295444446612,0.687238515648784,0.891087814947833,0.8133081330403035,0.357319598958216,0.7321544110304034,0.8389939293070321,0.826530571811809,0.5309387319723686
49,0.4467191072180867,0.46885237842798233,0.8076595730251737,0.6015361175723458,0.5662526231932623,0.7980574278711299,0.6861725092930931,0.21452793241556384,0.7454951758492584,0.6704297251560823,0.9944795998690926,0.7889746367575835,0.22783493884157113,0.809342369962495,0.8016085956244718,0.8404126922063923,0.786005822056621,0.684946619659455,0.8876884698534995,0.8138817366552041,0.35326965246966163,0.7303600491777331,0.8339563669976904,0.8295954158808861,0.5275283646546228
50,0.4475585697218776,0.4703141190111637,0.8068027799091642,0.5998824154962931,0.5656890176146886,0.7983519185792426,0.6846449574123338,0.21407017685248939,0.7454225835634831,0.6720418771138505,0.9943214683046521,0.7951891962447132,0.2266149667921864,0.8092558089878272,0.802008562032987,0.8312215406922281,0.7945373242382665,0.6844418690425442,0.8878706174102086,0.8128062238757112,0.35264876584171323,0.7290989495278036,0.8342803944480157,0.8237561790494858,0.5292602750859093
51,0.444938057102263,0.4714260809123516,0.8124953981429811,0.6080428789714543,0.5695681485526257,0.8053059845585666,0.6845496621979136,0.218848798901397,0.7509974914476338,0.6729314633733483,0.9937461651378997,0.7922602145893698,0.2327880103927752,0.8096272940511137,0.8094080196665175,0.8343047172193576,0.7851691452674656,0.6880003321401733,0.8921545566020864,0.8127390641558032,0.3591073756626303,0.7328688216948717,0.8405937468510704,0.8255425620492505,0.5324701561842942
52,0.4461945379152894,0.4715154692530632,0.8074503096323165,0.6007219305914575,0.5659137269215934,0.7992888798495965,0.68364671912697,0.2148055817882135,0.7460030415560884,0.6719955010895862,0.9942271109609896,0.7942575410173324,0.2275018512904364,0.8091858106576829,0.8030156739702842,0.8307674136344012,0.7937743443683632,0.6847327004704331,0.8884497474014327,0.8121023337656879,0.3536460202441789,0.7294306397726557,0.8351387304895881,0.8231993615833355,0.5299538272450433
53,0.44550428492948413,0.47083722054958344,0.8075281778971354,0.6010218269419197,0.5661768712284599,0.7988037413190959,0.6851688527734046,0.2145580195928792,0.7458892765994648,0.6716099628282578,0.9942639578690703,0.7931130168125198,0.2274529138031835,0.8092588185114388,0.8025019962736226,0.8342789222594212,0.7909955370012723,0.6848785709461277,0.8881499615822815,0.8131753057689693,0.35331044548713236,0.7297717236303506,0.8346993990854943,0.8257073821243167,0.5289083896812407
54,0.4437644938006997,0.4699898287653923,0.8082044086759053,0.6021082032362525,0.5666014935325184,0.7993886648911626,0.685158007424194,0.21525780828219862,0.7463743316812198,0.6713298887993632,0.9943274343977423,0.7912601562053443,0.22840207579500302,0.8094742822012596,0.8030509418663296,0.8363228334270097,0.7890490713104396,0.685312574631725,0.8885113883853308,0.8131676675967133,0.3542586679131307,0.7304401882063741,0.8351834041285376,0.8269043053282474,0.5292328551623371
55,0.4440460139885545,0.47192221134901047,0.8097781226748512,0.6040353924620095,0.5676665797378101,0.8024467162355945,0.6836839456467035,0.21686907733113223,0.7485430158822951,0.673004515697799,0.9940443985351396,0.7950650810000937,0.22990406755816387,0.8096702682670814,0.8063232649025444,0.8299406172869676,0.7927469226117321,0.6863211873309999,0.8903971524377438,0.8121285983716252,0.3564378111836306,0.7309572421703451,0.8379727958578609,0.8227228661654791,0.532176064487695
56,0.44480183999985456,0.4712490849196911,0.8090362548828125,0.6030723196759014,0.5672588244494481,0.8012722314672973,0.6842896865873936,0.21621455529365327,0.7477151762234409,0.6727117447276045,0.9941603361815227,0.7948372202634105,0.22913767773788038,0.8097537761762928,0.805061370092919,0.8310823836715189,0.7931175747644408,0.6859275900781315,0.8896736573362388,0.8125558065551403,0.35555330634301535,0.7306521322944207,0.8368986200084488,0.823571289963857,0.5314864869109561
57,0.44427656289190054,0.4717792198061943,0.8144355652824281,0.6108546650742152,0.5709384026708618,0.8077608289410713,0.6843893518075347,0.22066502726397946,0.752950109039147,0.6734214007895188,0.9935708485790962,0.7916433572060835,0.235049996583377,0.8098774271739396,0.8120050336618625,0.8347513773150976,0.7828758705448586,0.6892779603639833,0.8936589525955487,0.8126260675598487,0.3615488609365524,0.7341795572786509,0.8428080973393072,0.8257582340037385,0.5339723404929073
58,0.4451441904529929,0.47007812932133675,0.8103096371605283,0.6050310146147058,0.5679043824811745,0.8023798696591882,0.6836467073625707,0.2176865704217646,0.7485308595735982,0.672008391481021,0.9941480881238719,0.7907418542658791,0.23113523205331213,0.8099741221821741,0.8061875704863696,0.8346488762900874,0.7890859197700656,0.6866665135272879,0.8903559995419559,0.8121023254664356,0.35754121557347235,0.7318381189021187,0.8378702795223234,0.8254816745980453,0.5321624025859872
59,0.4434638451784849,0.4718252681195736,0.8127839830186632,0.6083145009265963,0.5695866947587785,0.8061809394547126,0.6828694601132617,0.21970968470836158,0.7514158167151074,0.6733815619796895,0.9937078472994635,0.7929457925668962,0.2334910460727088,0.8098727371441831,0.8103173936676888,0.8310559098968473,0.7882449078680132,0.6881701481690539,0.8926912219872165,0.8115536850522512,0.3602655374676941,0.7329512342442793,0.841372742778008,0.8231436141909572,0.5343373457638729
60,0.4428632939234376,0.47074032947421074,0.8055440509130084,0.5980646227916426,0.5645979022317676,0.7967294939582925,0.683726185369864,0.21333802736714663,0.7439754312709178,0.6714129975342694,0.9944186971483909,0.7941421258746884,0.22567816957972875,0.8091008207975329,0.800308269878797,0.8310111081243263,0.7959830843894752,0.6835598340020598,0.8868663782701921,0.8121583985611306,0.35165472517485663,0.7283114697595323,0.8328216065700775,0.8233659594317122,0.528746843276807
61,0.44360903138294816,0.4743286706507206,0.8141771346803696,0.6099578850292915,0.5705579044503785,0.808739731586058,0.6822521079451831,0.22068187381989438,0.7533193366504672,0.6748166181717828,0.9932280607343997,0.7967340263100691,0.23448776747087946,0.8095491965036222,0.8132239111274324,0.8260299655976692,0.7893937127857652,0.6889822449278361,0.8942577121363223,0.811117549526239,0.3615714731209469,0.7332037122120704,0.8438088475797997,0.8199996798950961,0.5358026091613156
